frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,2,0,1.000,0,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000
3,0.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.000,0,0.000,0.000,0.000,0.000,1.171,0.823,0.000,0.002,0.117,0.883,0.042,0.750
6,0.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.500,0,0.000,0.000,0.000,0.000,1.624,0.897,0.000,1.225,0.172,0.828,0.048,0.000
9,0.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.333,0,0.000,0.000,0.000,0.000,1.265,0.850,0.000,0.219,0.151,0.849,0.142,0.750
12,0.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.250,0,0.000,0.000,0.000,0.000,0.863,0.895,0.000,0.604,0.114,0.886,0.129,0.750
15,0.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.200,0,0.000,0.000,0.000,0.000,1.294,0.890,0.000,0.768,0.160,0.840,0.140,0.750
18,0.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.167,0,0.000,0.000,0.000,0.000,1.169,0.945,0.000,1.024,0.134,0.866,0.133,0.750
21,0.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.286,0,0.000,0.000,0.000,0.000,0.610,0.692,0.000,2.593,0.081,0.919,0.137,0.550
24,0.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.250,0,0.000,0.000,0.000,0.000,1.548,0.959,0.000,0.032,0.162,0.838,0.142,0.750
27,0.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.333,0,0.000,0.000,0.000,0.000,2.063,0.591,0.000,2.507,0.130,0.870,0.180,0.550
30,1.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.400,0,0.000,0.000,0.000,0.000,3.903,0.752,0.000,1.384,0.171,0.829,0.215,0.550
33,1.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.455,0,0.000,0.000,0.000,0.000,7.113,0.707,0.000,1.038,0.236,0.764,0.298,0.550
36,1.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,1,0.417,0,0.000,0.000,0.000,0.000,7.851,0.692,0.000,2.167,0.248,0.752,0.318,0.750
39,1.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.462,0,0.000,0.000,0.000,0.000,4.653,0.838,0.000,1.149,0.214,0.786,0.228,0.550
42,1.400,0.000,0.000,0.000,0.000,1,0,0,0.000,0.000,6,0,0.500,5,0.000,0.000,0.067,0.000,9.907,0.557,0.000,0.878,0.217,0.783,0.539,0.650
45,1.500,0.000,32.985,0.000,32.985,2,0,0,559.229,0.000,4,1,0.467,5,0.000,0.000,0.125,0.261,11.749,0.659,0.000,0.874,0.240,0.760,0.802,0.750
48,1.600,45.541,0.000,45.541,0.000,1,0,0,0.000,0.000,4,0,0.500,2,0.000,0.000,0.176,0.320,13.335,0.587,0.000,0.298,0.236,0.764,0.740,0.650
51,1.700,59.363,0.000,13.822,0.000,1,0,0,0.000,0.000,4,0,0.529,3,0.000,0.000,0.222,0.343,13.461,0.604,0.000,0.316,0.225,0.775,0.789,0.000
