frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,2,0,1.000,0,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000
3,0.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.000,0,0.000,0.000,0.000,0.000,4.826,0.350,0.000,0.545,0.128,0.872,0.166,0.750
6,0.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.500,0,0.000,0.000,0.000,0.000,2.891,0.756,0.000,1.048,0.117,0.883,0.089,0.000
9,0.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.667,0,0.000,0.000,0.000,0.000,2.239,0.493,0.000,0.814,0.087,0.913,0.091,0.000
12,0.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.750,0,0.000,0.000,0.000,0.000,3.316,0.599,0.000,0.108,0.095,0.905,0.111,0.000
15,0.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.800,0,0.000,0.000,0.000,0.000,3.023,0.811,0.000,0.038,0.100,0.900,0.089,0.000
18,0.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.833,0,0.000,0.000,0.000,0.000,1.974,0.856,0.000,0.148,0.084,0.916,0.059,0.000
21,0.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.857,0,0.000,0.000,0.000,0.000,2.565,0.362,0.000,0.588,0.074,0.926,0.109,0.000
24,0.800,0.000,0.000,0.000,0.000,1,0,0,0.000,0.000,3,0,0.875,2,0.000,0.000,0.111,0.000,5.435,0.673,0.000,3.037,0.129,0.871,0.342,0.650
27,0.900,64.661,0.000,64.661,0.000,1,0,0,0.000,0.000,3,0,0.889,2,0.000,0.000,0.200,0.414,5.940,0.235,0.000,2.017,0.157,0.843,0.646,0.550
30,1.000,0.000,0.000,0.000,0.000,1,0,0,0.000,0.000,3,0,0.900,2,0.000,0.000,0.273,0.449,4.890,0.461,0.000,0.310,0.191,0.809,0.363,0.580
33,1.100,0.000,22.023,0.000,22.023,1,0,0,0.000,0.000,3,0,0.909,2,0.000,0.000,0.333,0.464,5.912,0.553,0.000,0.010,0.181,0.819,0.511,0.000
36,1.200,0.000,28.844,0.000,6.822,1,0,0,0.000,0.000,3,0,0.917,2,0.000,0.000,0.385,0.472,5.221,0.582,0.000,0.395,0.175,0.825,0.536,0.000
39,1.300,507.102,36.401,442.441,7.556,2,0,0,512.563,0.061,3,0,0.923,4,0.000,0.000,0.429,0.442,5.964,0.722,0.000,0.266,0.163,0.837,0.750,0.650
42,1.400,18.439,45.222,-488.662,8.821,2,0,0,462.000,2.390,3,0,0.929,4,0.000,37.000,0.467,0.425,4.437,0.640,0.000,0.542,0.151,0.849,0.722,0.450
45,1.500,10.630,37.483,-7.809,-7.738,2,0,0,418.005,2.052,3,0,0.933,4,159.003,2313.080,0.500,0.414,2.168,0.669,0.000,0.847,0.117,0.883,0.626,0.750
48,1.600,1.000,29.411,-9.630,-8.072,2,0,1,394.325,2.176,3,0,0.938,4,132.673,2775.773,0.529,0.407,2.204,0.757,0.000,0.933,0.130,0.870,0.659,0.737
