frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.100,0.000
3,0.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.000,0,0.000,0.000,0.000,0.000,1.628,0.917,0.000,1.201,0.121,0.879,0.146,0.750
6,0.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.500,0,0.000,0.000,0.000,0.000,2.437,0.848,0.000,0.656,0.168,0.832,0.172,0.000
9,0.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.667,0,0.000,0.000,0.000,0.000,1.133,0.861,0.000,0.082,0.128,0.872,0.138,0.000
12,0.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.750,0,0.000,0.000,0.000,0.000,1.053,0.271,0.000,0.779,0.108,0.892,0.177,0.480
15,0.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.800,0,0.000,0.000,0.000,0.000,2.739,0.914,0.000,0.516,0.185,0.815,0.174,0.000
18,0.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.833,0,0.000,0.000,0.000,0.000,1.460,0.690,0.000,0.398,0.114,0.886,0.158,0.000
21,0.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.857,0,0.000,0.000,0.000,0.000,0.742,0.249,0.000,1.096,0.096,0.904,0.171,0.480
24,0.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.875,0,0.000,0.000,0.000,0.000,1.984,0.916,0.000,0.873,0.170,0.830,0.155,0.000
27,0.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,1,0.778,0,0.000,0.000,0.000,0.000,1.588,0.842,0.000,0.599,0.150,0.850,0.151,0.750
30,1.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.800,0,0.000,0.000,0.000,0.000,1.433,0.700,0.000,0.652,0.121,0.879,0.157,0.000
33,1.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.818,0,0.000,0.000,0.000,0.000,0.889,0.876,0.000,0.470,0.114,0.886,0.131,0.000
36,1.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.750,0,0.000,0.000,0.000,0.000,1.419,0.887,0.000,0.555,0.152,0.848,0.143,0.750
39,1.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.769,0,0.000,0.000,0.000,0.000,0.751,0.802,0.000,1.006,0.105,0.895,0.133,0.000
42,1.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.786,0,0.000,0.000,0.000,0.000,1.227,0.925,0.000,1.039,0.114,0.886,0.136,0.000
45,1.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.800,0,0.000,0.000,0.000,0.000,1.739,0.859,0.000,0.394,0.149,0.851,0.153,0.000
48,1.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.812,0,0.000,0.000,0.000,0.000,0.459,0.520,0.000,2.773,0.045,0.955,0.145,0.550
51,1.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.824,0,0.000,0.000,0.000,0.000,1.738,0.808,0.000,2.469,0.104,0.896,0.157,0.550
54,1.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.778,0,0.000,0.000,0.000,0.000,1.286,0.868,0.000,0.808,0.115,0.885,0.141,0.750
57,1.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.789,0,0.000,0.000,0.000,0.000,1.307,0.670,0.000,0.228,0.105,0.895,0.156,0.000
60,2.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.800,0,0.000,0.000,0.000,0.000,0.799,0.735,0.000,0.004,0.094,0.906,0.139,0.000
63,2.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.762,0,0.000,0.000,0.000,0.000,1.845,0.956,0.000,1.269,0.165,0.835,0.149,0.750
66,2.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.773,0,0.000,0.000,0.000,0.000,1.401,0.947,0.000,0.328,0.154,0.846,0.139,0.000
69,2.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.783,0,0.000,0.000,0.000,0.000,1.255,0.602,0.000,1.886,0.098,0.902,0.159,0.550
72,2.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,1,0.750,0,0.000,0.000,0.000,0.000,1.016,0.611,0.000,2.089,0.122,0.878,0.153,0.750
75,2.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.760,0,0.000,0.000,0.000,0.000,1.035,0.964,0.000,1.377,0.135,0.865,0.128,0.550
78,2.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.769,0,0.000,0.000,0.000,0.000,1.112,0.741,0.000,1.929,0.118,0.882,0.146,0.550
81,2.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.741,0,0.000,0.000,0.000,0.000,1.183,0.874,0.000,1.087,0.127,0.873,0.138,0.750
84,2.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.750,0,0.000,0.000,0.000,0.000,1.539,0.844,0.000,1.609,0.187,0.813,0.149,0.550
87,2.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.759,0,0.000,0.000,0.000,0.000,1.484,0.831,0.000,1.723,0.160,0.840,0.149,0.550
90,3.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.793,0,0.000,0.000,0.000,0.000,1.335,0.870,0.000,0.333,0.152,0.848,0.142,0.000
93,3.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.793,0,0.000,0.000,0.000,0.000,0.824,0.810,0.410,0.271,0.115,0.885,0.134,0.000
96,3.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.793,0,0.000,0.000,0.000,0.000,1.106,0.836,0.207,0.226,0.128,0.872,0.139,0.000
99,3.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.793,0,0.000,0.000,0.000,0.000,0.861,0.706,0.220,1.909,0.116,0.884,0.142,0.550
102,3.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.793,0,0.000,0.000,0.000,0.000,1.647,0.781,0.291,1.177,0.122,0.878,0.156,0.000
105,3.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.793,0,0.000,0.000,0.000,0.000,1.492,0.883,0.284,0.814,0.156,0.844,0.145,0.000
108,3.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.793,0,0.000,0.000,0.000,0.000,1.034,0.833,0.049,0.162,0.132,0.868,0.138,0.000
111,3.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.793,0,0.000,0.000,0.000,0.000,0.901,0.798,0.131,2.720,0.116,0.884,0.137,0.550
114,3.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.828,0,0.000,0.000,0.000,0.000,1.402,0.635,0.321,2.140,0.114,0.886,0.161,0.550
117,3.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.828,0,0.000,0.000,0.000,0.000,1.824,0.944,0.201,0.711,0.178,0.822,0.150,0.000
120,4.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.828,0,0.000,0.000,0.000,0.000,4.230,0.882,0.037,0.078,0.226,0.774,0.214,0.000
123,4.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.862,0,0.000,0.000,0.000,0.000,6.777,0.859,0.666,0.043,0.243,0.757,0.279,0.000
126,4.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.828,0,0.000,0.000,0.000,0.000,10.237,0.950,1.657,0.106,0.261,0.739,0.304,0.750
129,4.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.828,0,0.000,0.000,0.000,0.000,14.370,0.804,3.353,0.063,0.268,0.732,0.314,0.700
132,4.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.828,0,0.000,0.000,0.000,0.000,14.657,0.489,5.738,0.158,0.258,0.742,0.336,0.700
135,4.500,0.000,0.000,0.000,0.000,1,0,0,0.000,0.000,3,1,0.793,2,0.000,0.000,0.033,0.000,13.745,0.460,8.070,0.302,0.255,0.745,0.412,0.750
138,4.600,91.000,0.000,91.000,0.000,1,0,0,0.000,0.000,3,0,0.793,2,0.000,114.250,0.067,0.414,15.664,0.585,11.092,0.180,0.235,0.765,0.657,0.700
141,4.700,60.926,0.000,-30.074,0.000,1,0,0,0.000,0.000,3,0,0.828,2,21.095,480.403,0.100,0.449,13.394,0.445,16.265,0.019,0.236,0.764,0.671,0.700
144,4.800,25.179,0.000,-35.747,0.000,1,0,0,0.000,1.856,4,1,0.793,3,0.000,518.023,0.133,0.436,13.936,0.604,21.059,0.222,0.224,0.776,0.669,0.750
147,4.900,23.854,0.000,-1.326,0.000,1,0,0,0.000,1.157,4,0,0.793,3,30.067,581.425,0.167,0.431,13.418,0.687,23.114,0.191,0.233,0.767,0.659,0.700
150,5.000,0.000,0.000,0.000,0.000,1,0,0,0.000,0.000,4,0,0.828,3,6.403,584.264,0.200,0.427,12.340,0.930,24.099,0.011,0.226,0.774,0.514,0.700
153,5.100,0.000,7.616,0.000,7.616,1,0,0,0.000,0.000,3,1,0.793,2,9.434,608.186,0.233,0.436,4.289,0.847,27.933,0.065,0.206,0.794,0.358,0.750
156,5.200,0.000,13.601,0.000,5.986,1,0,0,0.000,0.000,3,0,0.793,2,0.000,609.670,0.267,0.444,3.963,0.688,33.500,2.286,0.205,0.795,0.398,0.700
159,5.300,33.136,0.000,9.282,0.000,1,0,0,0.000,0.993,3,0,0.828,2,23.431,600.179,0.300,0.449,7.493,0.819,33.480,0.045,0.230,0.770,0.590,0.700
162,5.400,1.000,0.000,-32.136,0.000,1,1,0,0.000,1.115,4,1,0.793,3,20.125,624.834,0.333,0.445,9.161,0.738,34.344,0.489,0.236,0.764,0.629,0.750
165,5.500,0.000,42.059,0.000,28.458,1,0,0,0.000,1.256,4,0,0.793,3,0.000,476.944,0.367,0.442,11.921,0.855,31.390,0.035,0.238,0.762,0.773,0.700
168,5.600,74.632,0.000,73.632,0.000,1,1,0,0.000,0.955,4,0,0.828,3,21.541,287.374,0.400,0.439,11.542,0.781,12.045,0.006,0.240,0.760,0.878,0.700
171,5.700,17.464,0.000,-57.168,0.000,1,1,0,0.000,1.071,3,1,0.793,2,35.355,326.457,0.433,0.443,10.966,0.648,6.183,0.150,0.235,0.765,0.624,0.750
174,5.800,5.385,0.000,-12.079,0.000,1,1,0,0.000,1.055,3,0,0.793,2,45.277,393.515,0.467,0.446,10.455,0.883,3.465,0.090,0.222,0.778,0.544,0.700
177,5.900,7.000,0.000,1.615,0.000,1,1,0,0.000,1.072,3,0,0.793,2,39.205,416.124,0.500,0.449,9.029,0.736,1.998,0.057,0.221,0.779,0.567,0.700
180,6.000,6.325,0.000,-0.675,0.000,1,1,0,0.000,0.996,3,0,0.793,2,67.082,450.325,0.533,0.452,8.066,0.750,1.372,0.029,0.222,0.778,0.567,0.580
183,6.100,4.123,0.000,-2.201,0.000,1,1,0,0.000,1.261,3,0,0.793,2,61.522,432.788,0.567,0.455,6.644,0.848,1.018,0.172,0.216,0.784,0.518,0.580
186,6.200,2.236,0.000,-1.887,0.000,1,1,0,0.000,1.401,3,0,0.793,2,71.113,394.834,0.600,0.457,5.592,0.857,0.655,0.159,0.212,0.788,0.484,0.580
189,6.300,5.099,0.000,2.863,0.000,1,1,0,0.000,1.526,4,1,0.759,3,61.741,343.965,0.633,0.454,5.054,0.857,0.414,0.514,0.212,0.788,0.606,0.750
192,6.400,7.810,0.000,2.711,0.000,1,1,0,0.000,1.599,4,0,0.759,3,86.977,414.138,0.667,0.452,4.755,0.779,0.165,0.181,0.212,0.788,0.623,0.350
195,6.500,0.000,54.562,0.000,12.502,1,0,0,0.000,1.146,4,0,0.759,3,73.593,523.788,0.700,0.449,5.768,0.510,0.066,1.611,0.204,0.796,0.798,0.550
198,6.600,43.600,0.000,35.790,0.000,1,1,0,0.000,1.581,4,0,0.759,3,0.000,1241.310,0.733,0.448,6.620,0.548,0.277,1.480,0.204,0.796,0.892,0.550
201,6.700,40.012,0.000,-3.588,0.000,1,1,0,0.000,1.544,4,0,0.759,3,205.105,1913.770,0.767,0.446,6.655,0.430,0.302,0.577,0.193,0.807,0.886,0.750
204,6.800,28.653,0.000,-11.359,0.000,1,1,0,0.000,1.456,4,0,0.759,3,0.000,2680.899,0.800,0.444,7.464,0.805,0.324,0.515,0.190,0.810,0.820,0.350
207,6.900,28.160,0.000,-0.493,0.000,1,1,0,0.000,1.377,3,1,0.724,2,28.160,2790.648,0.833,0.444,7.855,0.639,0.444,0.580,0.183,0.817,0.728,0.750
210,7.000,20.809,0.000,-7.352,0.000,1,1,0,0.000,1.146,3,0,0.724,2,0.000,2898.734,0.867,0.444,6.376,0.695,0.646,0.717,0.167,0.833,0.650,0.350
213,7.100,11.705,0.000,-9.104,0.000,1,1,0,0.000,0.998,3,0,0.759,2,0.000,2812.099,0.900,0.444,4.020,0.867,0.946,0.478,0.163,0.837,0.533,0.350
216,7.200,5.000,0.000,-6.705,0.000,1,1,0,0.000,0.760,3,0,0.759,1,5.000,2777.787,0.933,0.453,2.404,0.664,1.226,0.260,0.138,0.862,0.413,0.580
219,7.300,6.083,0.000,1.083,0.000,1,1,0,0.000,0.982,3,0,0.759,2,6.083,2599.788,0.967,0.453,2.306,0.685,1.406,0.386,0.120,0.880,0.479,0.700
222,7.400,3.162,0.000,-2.920,0.000,1,1,0,0.000,0.928,3,0,0.793,2,3.162,2586.740,1.000,0.462,2.021,0.687,1.524,0.281,0.129,0.871,0.460,0.700
225,7.500,3.606,0.000,0.443,0.000,1,1,0,0.000,0.958,3,0,0.793,1,3.606,2267.669,1.000,0.462,1.868,0.513,1.598,0.145,0.126,0.874,0.411,0.700
228,7.600,1.000,0.000,-2.606,0.000,1,1,0,0.000,1.168,3,0,0.793,1,1.000,2200.545,1.000,0.470,1.611,0.547,1.627,0.067,0.114,0.886,0.388,0.700
231,7.700,1.000,0.000,0.000,0.000,1,1,0,0.000,1.287,3,0,0.828,1,1.000,1853.378,1.000,0.479,1.247,0.674,1.649,0.217,0.094,0.906,0.370,0.700
234,7.800,4.123,0.000,3.123,0.000,1,1,0,0.000,1.559,2,1,0.793,1,4.123,1685.704,1.000,0.479,1.021,0.465,1.572,0.163,0.080,0.920,0.426,0.750
237,7.900,5.099,0.000,0.976,0.000,1,1,0,0.000,1.734,3,1,0.759,2,5.099,1376.957,1.000,0.479,1.597,0.698,1.519,0.757,0.072,0.928,0.459,0.750
240,8.000,35.355,0.000,30.256,0.000,1,1,0,0.000,1.816,3,0,0.793,2,0.000,833.237,1.000,0.479,4.352,0.741,1.465,0.624,0.113,0.887,0.693,0.700
243,8.100,37.216,0.000,1.860,0.000,1,1,0,0.000,1.487,3,0,0.793,2,0.000,445.817,1.000,0.479,3.880,0.443,1.440,0.975,0.134,0.866,0.713,0.700
246,8.200,51.662,0.000,14.447,0.000,1,1,0,0.000,1.370,3,0,0.793,2,0.000,904.188,1.000,0.487,3.827,0.298,1.653,1.087,0.134,0.866,0.765,0.700
249,8.300,22.627,0.000,-29.035,0.000,1,1,0,0.000,1.386,3,0,0.828,2,0.000,1332.094,1.000,0.487,1.824,0.418,1.948,2.507,0.076,0.924,0.582,0.700
252,8.400,51.196,0.000,28.568,0.000,1,1,0,0.000,1.188,4,1,0.793,3,51.196,1612.269,1.000,0.487,3.081,0.676,2.108,1.222,0.150,0.850,0.835,0.750
255,8.500,0.000,280.045,0.000,225.483,1,0,0,0.000,1.791,4,0,0.793,3,51.196,1612.269,1.000,0.487,3.792,0.784,2.229,1.547,0.158,0.842,0.765,0.700
258,8.600,20.616,0.000,-30.580,0.000,1,1,0,0.000,1.300,4,0,0.828,3,20.616,1735.575,1.000,0.479,2.551,0.590,2.397,2.244,0.142,0.858,0.692,0.700
261,8.700,36.892,0.000,16.276,0.000,1,1,0,0.000,1.291,3,1,0.793,2,36.892,1990.769,1.000,0.479,5.201,0.822,2.347,0.166,0.176,0.824,0.717,0.750
