frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
192,6.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,2.087,0.476,2.636,0.053,0.101,0.899,0.089,0.700
198,6.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,1.489,0.737,2.560,2.508,0.080,0.920,0.056,0.700
204,6.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,3.190,0.571,1.991,2.457,0.117,0.883,0.110,0.700
210,7.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,3.109,0.614,1.675,0.546,0.135,0.865,0.105,0.700
216,7.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,6.343,0.610,1.349,0.783,0.136,0.864,0.186,0.000
222,7.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,5.244,0.179,1.101,1.151,0.130,0.870,0.189,0.000
228,7.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,7.152,0.740,0.939,0.441,0.154,0.846,0.197,0.000
234,7.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,11.034,0.820,0.704,0.399,0.155,0.845,0.213,0.000
240,8.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,8.723,0.185,0.480,0.360,0.174,0.826,0.257,0.480
246,8.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,4.948,0.147,0.290,0.557,0.096,0.904,0.183,0.000
252,8.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,2.663,0.060,0.099,0.046,0.104,0.896,0.132,0.000
258,8.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,0.343,0.055,0.085,0.149,0.031,0.969,0.075,0.000
264,8.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,0.178,0.180,0.105,0.040,0.036,0.964,0.062,0.000
270,9.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,10.844,0.182,0.193,0.205,0.574,0.426,0.257,0.800
276,9.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,2.801,0.383,0.979,1.503,0.162,0.838,0.113,0.550
282,9.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,4.032,0.602,1.958,1.061,0.147,0.853,0.129,0.700
288,9.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.931,0,0.000,0.000,0.000,0.000,4.226,0.604,4.080,0.697,0.143,0.857,0.133,0.700
294,9.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.966,0,0.000,0.000,0.000,0.000,4.760,0.421,4.312,1.373,0.184,0.816,0.160,0.700
300,10.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.966,0,0.000,0.000,0.000,0.000,5.702,0.259,3.882,2.218,0.173,0.827,0.194,0.700
306,10.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.966,0,0.000,0.000,0.000,0.000,8.433,0.359,3.984,0.353,0.231,0.769,0.245,0.700
312,10.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.966,0,0.000,0.000,0.000,0.000,6.688,0.176,2.306,0.927,0.260,0.740,0.225,0.700
318,10.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,5.224,0.484,1.967,0.403,0.169,0.831,0.167,0.700
324,10.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,6.643,0.394,1.350,0.109,0.160,0.840,0.209,0.000
330,11.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,7.672,0.286,0.553,0.670,0.327,0.673,0.242,0.000
336,11.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,7.076,0.121,0.329,0.033,0.179,0.821,0.238,0.000
342,11.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,3.868,0.268,0.320,0.145,0.148,0.852,0.148,0.000
348,11.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,8.643,0.347,0.360,1.279,0.214,0.786,0.246,0.000
354,11.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,8.423,0.486,0.572,0.494,0.175,0.825,0.236,0.000
360,12.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,7.798,0.754,0.766,0.123,0.152,0.848,0.212,0.000
366,12.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,5.062,0.668,0.445,0.205,0.189,0.811,0.150,0.000
372,12.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,5.203,0.767,0.474,0.365,0.142,0.858,0.146,0.000
378,12.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,6.074,0.611,0.468,0.399,0.157,0.843,0.179,0.000
384,12.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,9.337,0.540,0.466,0.944,0.187,0.813,0.232,0.000
390,13.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,9.197,0.653,0.534,0.884,0.198,0.802,0.224,0.000
396,13.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,3.200,0.691,0.561,0.287,0.165,0.835,0.102,0.000
402,13.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,6.550,0.643,0.394,1.322,0.202,0.798,0.189,0.550
