frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,1.000,0,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.100,0.000
3,0.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.000,0,0.000,0.000,0.000,0.000,1.754,0.611,0.000,2.038,0.086,0.914,0.171,0.750
6,0.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.500,0,0.000,0.000,0.000,0.000,0.878,0.389,0.000,2.782,0.072,0.928,0.165,0.550
9,0.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.333,0,0.000,0.000,0.000,0.000,1.071,0.809,0.000,2.253,0.066,0.934,0.140,0.750
12,0.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.500,0,0.000,0.000,0.000,0.000,1.105,0.834,0.000,0.462,0.068,0.932,0.139,0.000
15,0.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.600,0,0.000,0.000,0.000,0.000,1.225,0.360,0.000,1.042,0.058,0.942,0.175,0.000
18,0.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,1,0.500,0,0.000,0.000,0.000,0.000,0.931,0.593,0.000,0.893,0.088,0.912,0.152,0.750
21,0.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.571,0,0.000,0.000,0.000,0.000,1.496,0.347,0.000,0.789,0.070,0.930,0.183,0.000
24,0.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.625,0,0.000,0.000,0.000,0.000,1.997,0.739,0.000,1.281,0.085,0.915,0.168,0.000
27,0.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.556,0,0.000,0.000,0.000,0.000,1.571,0.561,0.000,0.419,0.068,0.932,0.170,0.750
30,1.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.600,0,0.000,0.000,0.000,0.000,1.141,0.484,0.000,0.752,0.076,0.924,0.165,0.000
33,1.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.636,0,0.000,0.000,0.000,0.000,0.948,0.574,0.000,0.031,0.065,0.935,0.154,0.000
36,1.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,1,0.583,0,0.000,0.000,0.000,0.000,0.895,0.478,0.000,1.273,0.065,0.935,0.159,0.750
39,1.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.615,0,0.000,0.000,0.000,0.000,1.450,0.666,0.000,1.475,0.065,0.935,0.160,0.550
42,1.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.643,0,0.000,0.000,0.000,0.000,1.600,0.461,0.000,2.268,0.076,0.924,0.178,0.550
45,1.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,1,0.600,0,0.000,0.000,0.000,0.000,1.110,0.517,0.000,0.011,0.089,0.911,0.162,0.750
48,1.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.625,0,0.000,0.000,0.000,0.000,0.696,0.762,0.000,2.609,0.062,0.938,0.134,0.550
51,1.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.647,0,0.000,0.000,0.000,0.000,1.353,0.828,0.000,2.152,0.079,0.921,0.146,0.550
54,1.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.667,0,0.000,0.000,0.000,0.000,1.439,0.878,0.000,0.445,0.089,0.911,0.145,0.000
57,1.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.684,0,0.000,0.000,0.000,0.000,1.323,0.412,0.000,0.216,0.100,0.900,0.174,0.000
60,2.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.700,0,0.000,0.000,0.000,0.000,2.009,0.677,0.000,0.215,0.120,0.880,0.173,0.000
63,2.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.714,0,0.000,0.000,0.000,0.000,1.491,0.545,0.000,0.032,0.117,0.883,0.169,0.000
66,2.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.727,0,0.000,0.000,0.000,0.000,1.546,0.458,0.000,0.456,0.104,0.896,0.177,0.000
69,2.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.739,0,0.000,0.000,0.000,0.000,2.136,0.541,0.000,0.465,0.109,0.891,0.185,0.000
72,2.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.708,0,0.000,0.000,0.000,0.000,2.487,0.270,0.000,0.339,0.116,0.884,0.213,0.750
75,2.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.720,0,0.000,0.000,0.000,0.000,2.989,0.206,0.000,0.340,0.135,0.865,0.230,0.000
78,2.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.731,0,0.000,0.000,0.000,0.000,1.914,0.209,0.000,1.455,0.123,0.877,0.203,0.550
