frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
0,0.000,0.000,0.000,0.000,0.000,1,0,0,0.000,0.000,3,0,1.000,2,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.390,0.000
3,0.100,7.810,0.000,7.810,0.000,1,0,0,0.000,0.000,4,1,0.000,3,105.019,1339.778,1.000,0.366,0.874,0.283,0.000,0.125,0.126,0.874,0.520,0.750
6,0.200,5.099,0.000,-2.711,0.000,1,0,0,0.000,0.000,4,0,0.500,2,2.000,1113.469,1.000,0.414,0.822,0.333,0.000,0.580,0.131,0.869,0.456,0.000
9,0.300,2.000,0.000,-3.099,0.000,1,0,0,0.000,1.768,3,1,0.333,2,1.000,943.200,1.000,0.436,1.012,0.868,0.000,0.148,0.148,0.852,0.436,0.750
12,0.400,1.000,0.000,-1.000,0.000,1,0,0,0.000,0.884,3,0,0.500,2,1.000,812.361,1.000,0.449,0.862,0.903,0.000,0.390,0.141,0.859,0.424,0.000
15,0.500,1.414,0.000,0.414,0.000,1,0,0,0.000,1.375,3,0,0.600,2,2.236,714.367,1.000,0.458,0.809,0.928,0.000,0.057,0.136,0.864,0.423,0.350
18,0.600,0.000,0.000,-1.414,0.000,1,1,0,0.000,1.375,3,0,0.667,2,1.414,638.688,1.000,0.464,0.912,0.949,0.000,0.009,0.148,0.852,0.496,0.550
21,0.700,1.414,0.000,1.414,0.000,1,1,0,0.000,1.375,3,0,0.714,2,1.000,577.309,1.000,0.469,0.689,0.863,0.000,0.174,0.116,0.884,0.505,0.350
24,0.800,1.000,0.000,-0.414,0.000,1,1,0,0.000,1.620,3,0,0.750,2,1.000,525.425,1.000,0.472,0.809,0.954,0.000,0.185,0.157,0.843,0.499,0.350
27,0.900,1.414,0.000,0.414,0.000,1,1,0,0.000,1.767,4,0,0.778,2,1.000,482.884,1.000,0.475,0.438,0.859,0.000,0.613,0.071,0.929,0.469,0.350
30,1.000,0.000,0.000,-1.414,0.000,1,1,0,0.000,1.767,4,0,0.800,2,2.236,445.806,1.000,0.477,0.611,0.524,0.000,2.199,0.117,0.883,0.489,0.550
33,1.100,2.236,0.000,2.236,0.000,1,1,0,0.000,1.767,4,0,0.818,2,1.000,414.609,1.000,0.479,0.623,0.681,0.000,1.199,0.108,0.892,0.490,0.350
36,1.200,1.000,0.000,-1.236,0.000,1,1,0,0.000,2.044,4,0,0.833,2,1.414,388.117,1.000,0.481,0.884,0.687,0.000,1.015,0.169,0.831,0.490,0.350
39,1.300,4.123,0.000,3.123,0.000,1,1,0,0.000,1.786,4,0,0.846,2,2.236,365.631,1.000,0.482,1.319,0.934,0.000,1.435,0.176,0.824,0.500,0.550
42,1.400,2.236,0.000,-1.887,0.000,1,1,0,0.000,1.602,4,0,0.857,2,1.000,346.131,1.000,0.483,0.962,0.915,0.000,0.076,0.137,0.863,0.482,0.350
45,1.500,1.414,0.000,-0.822,0.000,1,1,0,0.000,1.650,3,0,0.867,2,1.000,328.737,1.000,0.484,0.738,0.720,0.000,2.090,0.121,0.879,0.516,0.550
48,1.600,3.162,0.000,1.748,0.000,1,1,0,0.000,1.596,4,1,0.812,3,2.236,312.244,1.000,0.479,2.341,0.964,0.000,0.763,0.222,0.778,0.564,0.750
51,1.700,24.187,0.000,21.024,0.000,1,1,0,0.000,1.391,4,0,0.824,3,19.849,311.853,1.000,0.474,3.548,0.805,0.000,1.481,0.215,0.785,0.722,0.550
54,1.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,1,0.778,0,19.849,311.853,0.947,0.474,3.107,0.587,0.000,1.501,0.223,0.777,0.320,0.750
57,1.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.789,0,19.849,311.853,0.900,0.474,3.242,0.821,0.000,0.263,0.193,0.807,0.302,0.000
60,2.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.800,0,19.849,311.853,0.857,0.474,2.450,0.980,0.000,3.094,0.207,0.793,0.266,0.550
63,2.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.762,0,19.849,311.853,0.818,0.474,1.060,0.939,0.000,0.035,0.137,0.863,0.229,0.750
66,2.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.727,0,19.849,311.853,0.783,0.474,0.808,0.341,0.000,1.765,0.111,0.889,0.260,0.750
69,2.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.739,0,19.849,311.853,0.750,0.474,0.676,0.839,0.000,1.237,0.105,0.895,0.218,0.000
72,2.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.708,0,19.849,311.853,0.720,0.474,0.752,0.665,0.000,1.766,0.146,0.854,0.229,0.750
75,2.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.720,0,19.849,311.853,0.692,0.474,0.430,0.416,0.000,0.092,0.080,0.920,0.235,0.000
78,2.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.692,0,19.849,311.853,0.667,0.474,0.643,0.809,0.000,0.232,0.102,0.898,0.209,0.750
81,2.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.667,0,19.849,311.853,0.643,0.474,0.831,0.923,0.000,0.184,0.145,0.855,0.203,0.750
84,2.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.679,0,19.849,311.853,0.621,0.474,0.816,0.844,0.000,0.335,0.161,0.839,0.206,0.000
87,2.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.690,0,19.849,311.853,0.600,0.474,0.742,0.866,0.000,0.751,0.156,0.844,0.200,0.000
90,3.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,0,0.724,0,19.849,311.853,0.567,0.474,0.658,0.908,0.000,0.687,0.122,0.878,0.191,0.000
93,3.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,1,0.690,0,19.849,311.853,0.533,0.474,0.496,0.611,3.313,0.774,0.081,0.919,0.204,0.750
96,3.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.690,0,19.849,311.853,0.500,0.474,0.509,0.740,1.004,2.228,0.091,0.909,0.191,0.750
99,3.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.655,0,19.849,311.853,0.467,0.474,0.723,0.933,0.057,2.133,0.118,0.882,0.179,0.750
102,3.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.621,0,19.849,311.853,0.433,0.474,0.538,0.329,0.275,0.208,0.094,0.906,0.212,0.750
105,3.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.621,0,19.849,311.853,0.400,0.474,0.370,0.228,0.569,1.098,0.075,0.925,0.211,0.000
108,3.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.621,0,19.849,311.853,0.367,0.474,0.279,0.462,0.793,0.240,0.059,0.941,0.189,0.000
111,3.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.621,0,19.849,311.853,0.333,0.474,0.567,0.797,0.856,0.508,0.099,0.901,0.168,0.000
114,3.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.586,0,19.849,311.853,0.300,0.474,1.582,0.607,0.883,0.346,0.132,0.868,0.203,0.750
117,3.900,178.466,0.000,154.279,0.000,1,1,0,0.000,1.314,5,0,0.586,4,19.849,311.853,0.300,0.218,1.473,0.803,0.812,2.048,0.143,0.857,0.711,0.650
120,4.000,41.785,0.000,-136.681,0.000,1,1,0,0.000,1.497,5,0,0.586,4,19.849,311.853,0.300,0.214,2.856,0.621,0.801,0.021,0.198,0.802,0.740,0.450
