frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
93,3.100,0.000,7.071,0.000,5.657,1,0,1,0.000,2.162,5,1,0.759,2,294.946,4892.094,1.000,0.533,0.897,0.245,0.953,0.052,0.066,0.934,0.537,0.750
96,3.200,0.000,7.810,0.000,0.739,1,0,1,0.000,1.684,5,0,0.759,2,7.071,4949.648,1.000,0.532,1.762,0.380,1.035,0.107,0.082,0.918,0.553,0.350
99,3.300,0.000,3.162,0.000,-4.648,1,0,1,0.000,1.497,5,0,0.759,1,7.071,4949.648,1.000,0.536,1.241,0.396,0.898,0.111,0.083,0.917,0.477,0.580
102,3.400,0.000,7.616,0.000,4.453,1,0,1,0.000,1.516,5,0,0.759,2,14.765,4923.984,1.000,0.535,1.384,0.434,0.942,0.209,0.084,0.916,0.539,0.350
105,3.500,0.000,4.472,0.000,-3.144,1,0,1,0.000,1.453,5,0,0.759,2,5.831,4888.847,1.000,0.538,1.538,0.469,1.137,2.563,0.088,0.912,0.522,0.580
108,3.600,0.000,13.601,0.000,9.129,1,0,1,0.000,1.376,5,0,0.759,2,140.417,5166.907,1.000,0.538,0.732,0.321,0.946,1.518,0.055,0.945,0.563,0.750
111,3.700,0.000,313.643,0.000,300.042,1,0,1,0.000,1.269,5,0,0.793,2,195.000,5279.405,1.000,0.538,7.412,0.420,0.877,0.700,0.255,0.745,0.898,0.750
114,3.800,241.665,5.385,231.816,-308.258,2,1,1,219.914,1.753,4,1,0.793,2,98.955,5807.339,1.000,0.538,0.493,0.459,0.525,1.324,0.072,0.928,0.790,0.750
117,3.900,20.616,2.000,-221.050,-3.385,2,1,1,242.002,1.657,4,1,0.759,4,0.000,5584.519,1.000,0.530,0.717,0.181,0.506,0.424,0.050,0.950,0.770,0.750
120,4.000,17.889,12.369,-2.727,10.369,2,1,1,271.768,1.295,4,0,0.759,4,0.000,5191.065,1.000,0.513,2.207,0.163,0.457,0.190,0.099,0.901,0.793,0.350
123,4.100,6.325,10.817,-11.564,-1.553,2,1,1,270.601,1.538,4,0,0.759,4,116.692,4315.189,1.000,0.504,1.165,0.540,0.435,0.288,0.078,0.922,0.701,0.648
126,4.200,12.042,15.811,5.717,4.995,2,1,1,288.028,1.602,4,0,0.759,4,0.000,2237.439,1.000,0.496,2.523,0.331,0.435,0.753,0.077,0.923,0.778,0.350
129,4.300,7.211,14.318,-4.830,-1.494,2,1,1,308.151,1.455,4,0,0.759,4,0.000,2198.188,1.000,0.487,1.962,0.422,0.213,0.545,0.079,0.921,0.749,0.350
132,4.400,6.708,9.220,-0.503,-5.098,2,1,1,310.601,1.323,4,0,0.759,4,0.000,2068.829,1.000,0.479,1.612,0.593,0.028,2.881,0.087,0.913,0.700,0.580
135,4.500,26.401,0.000,19.693,0.000,1,1,0,0.000,1.497,4,0,0.759,2,121.631,2665.894,1.000,0.479,6.209,0.113,0.253,0.660,0.162,0.838,0.804,0.676
138,4.600,16.763,138.885,-9.638,129.665,2,1,1,270.352,1.393,4,0,0.759,4,163.248,3041.045,1.000,0.470,1.486,0.503,0.764,2.568,0.062,0.938,0.902,0.750
141,4.700,17.029,18.439,0.266,-120.446,2,1,1,283.591,1.301,4,0,0.759,4,189.623,3435.178,1.000,0.462,1.844,0.494,0.886,0.284,0.075,0.925,0.764,0.750
144,4.800,10.050,5.831,-6.980,-12.608,2,1,1,298.719,1.475,4,0,0.759,4,251.098,3943.419,1.000,0.444,2.097,0.303,0.854,0.420,0.074,0.926,0.737,0.750
147,4.900,4.000,6.083,-6.050,0.252,2,1,1,305.251,1.309,4,0,0.759,4,97.201,4041.298,1.000,0.426,1.190,0.217,0.958,0.341,0.065,0.935,0.698,0.580
150,5.000,0.000,6.708,-4.000,0.625,2,1,1,310.865,1.214,4,0,0.793,4,241.052,4243.740,1.000,0.408,0.934,0.352,3.420,0.769,0.070,0.930,0.686,0.750
153,5.100,2.828,5.657,2.828,-1.051,2,1,1,313.562,1.332,4,0,0.793,3,265.919,4151.264,1.000,0.399,1.377,0.194,2.938,0.330,0.071,0.929,0.657,0.750
156,5.200,5.657,12.369,2.828,6.712,2,1,1,329.560,1.245,4,0,0.828,4,236.136,4750.469,1.000,0.389,3.034,0.347,3.055,2.246,0.077,0.923,0.770,0.750
159,5.300,3.606,2.236,-2.051,-10.133,2,1,1,333.290,1.247,4,0,0.828,2,50.160,4931.445,1.000,0.389,0.458,0.558,0.354,0.150,0.048,0.952,0.552,0.580
162,5.400,6.325,1.414,2.719,-0.822,2,1,1,329.557,1.296,4,0,0.862,3,252.810,5487.958,1.000,0.379,1.157,0.102,0.351,0.647,0.073,0.927,0.662,0.750
165,5.500,3.000,9.055,-3.325,7.641,2,1,1,326.810,1.463,4,0,0.862,4,247.718,5818.134,1.000,0.379,0.914,0.449,0.357,1.689,0.071,0.929,0.692,0.750
168,5.600,3.606,5.099,0.606,-3.956,2,1,1,334.093,1.555,4,0,0.862,3,262.574,6521.794,1.000,0.379,1.525,0.137,0.261,1.432,0.064,0.936,0.662,0.750
171,5.700,51.662,0.000,48.057,0.000,1,1,0,0.000,1.594,5,1,0.862,2,110.136,6089.299,1.000,0.389,4.271,0.105,0.267,0.049,0.162,0.838,0.841,0.750
174,5.800,5.099,147.248,-46.563,142.149,2,1,1,227.247,1.750,5,0,0.862,4,72.498,5460.369,1.000,0.389,1.771,0.873,0.266,2.233,0.045,0.955,0.847,0.650
177,5.900,7.616,11.662,2.517,-135.586,2,1,1,223.036,1.557,5,0,0.862,6,82.765,4628.115,1.000,0.379,0.908,0.904,0.200,1.080,0.046,0.954,0.674,0.450
180,6.000,4.123,10.296,-3.493,-1.366,2,1,1,223.213,1.537,5,0,0.897,6,114.481,4308.278,1.000,0.379,1.307,0.693,0.123,1.308,0.046,0.954,0.691,0.636
183,6.100,2.000,8.062,-2.123,-2.233,2,1,1,220.538,1.436,5,0,0.897,6,115.109,3834.657,1.000,0.369,0.696,0.837,0.262,0.024,0.039,0.961,0.654,0.639
186,6.200,6.403,28.636,4.403,20.573,2,1,1,248.652,1.698,5,0,0.897,6,114.272,3443.047,1.000,0.358,2.457,0.239,0.313,2.056,0.056,0.944,0.854,0.635
189,6.300,5.000,20.616,-1.403,-8.020,2,1,1,273.766,1.404,5,0,0.897,6,145.880,2760.625,1.000,0.358,2.448,0.589,0.294,0.510,0.056,0.944,0.784,0.750
192,6.400,8.062,22.472,3.062,1.857,2,1,1,301.573,1.333,5,0,0.897,6,159.399,2918.099,1.000,0.347,2.096,0.295,0.314,0.484,0.054,0.946,0.807,0.750
195,6.500,2.236,10.000,-5.826,-12.472,2,1,1,306.400,1.277,5,0,0.897,6,168.238,3123.704,1.000,0.336,1.117,0.341,0.275,0.915,0.051,0.949,0.710,0.750
