frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
0,0.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,1.000,0,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.100,0.000
3,0.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,1.000,0,0.000,0.000,0.000,0.000,0.766,0.861,0.000,0.502,0.246,0.754,0.129,0.000
6,0.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,1.000,0,0.000,0.000,0.000,0.000,0.349,0.637,0.000,1.544,0.065,0.935,0.134,0.550
9,0.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,1.000,0,0.000,0.000,0.000,0.000,0.869,0.851,0.000,0.497,0.133,0.867,0.132,0.000
12,0.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,1.000,0,0.000,0.000,0.000,0.000,0.825,0.617,0.000,0.964,0.141,0.859,0.147,0.000
15,0.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,5,1,0.800,0,0.000,0.000,0.000,0.000,2.304,0.777,0.000,0.362,0.178,0.822,0.173,0.750
18,0.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.833,0,0.000,0.000,0.000,0.000,1.207,0.697,0.000,1.869,0.153,0.847,0.151,0.550
21,0.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.857,0,0.000,0.000,0.000,0.000,4.240,0.897,0.000,0.876,0.183,0.817,0.213,0.000
24,0.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,6,0,0.875,0,0.000,0.000,0.000,0.000,4.082,0.936,0.000,0.449,0.194,0.806,0.206,0.000
27,0.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,1,0.778,0,0.000,0.000,0.000,0.000,6.560,0.874,0.000,0.150,0.204,0.796,0.273,0.750
30,1.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.800,0,0.000,0.000,0.000,0.000,2.137,0.769,0.000,0.565,0.184,0.816,0.170,0.000
33,1.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,4,0,0.818,0,0.000,0.000,0.000,0.000,2.324,0.705,0.000,0.214,0.181,0.819,0.179,0.000
36,1.200,0.000,0.000,0.000,0.000,1,0,0,0.000,0.000,3,1,0.750,0,0.000,0.000,0.000,0.000,0.689,0.367,0.000,0.525,0.112,0.888,0.212,0.750
39,1.300,0.000,2.000,0.000,2.000,1,0,0,0.000,0.000,4,1,0.692,0,0.000,0.000,0.000,0.000,1.032,0.689,0.000,0.123,0.141,0.859,0.209,0.750
42,1.400,0.000,2.000,0.000,0.000,1,0,0,0.000,0.000,3,1,0.643,0,0.000,0.000,0.000,0.000,0.747,0.874,0.000,0.015,0.131,0.869,0.189,0.750
45,1.500,0.000,2.236,0.000,0.236,1,0,0,0.000,2.034,4,1,0.600,0,0.000,0.000,0.000,0.000,1.413,0.917,0.000,0.009,0.162,0.838,0.204,0.750
48,1.600,0.000,2.236,0.000,0.000,1,0,0,0.000,1.339,4,0,0.625,0,0.000,0.000,0.000,0.000,1.264,0.902,0.000,0.027,0.166,0.834,0.201,0.350
51,1.700,0.000,3.606,0.000,1.369,1,0,0,0.000,0.934,4,0,0.647,1,0.000,0.000,0.056,0.000,2.308,0.911,0.000,0.358,0.187,0.813,0.286,0.550
