frame_idx,timestamp,hand_velocity_left,hand_velocity_right,hand_acceleration_left,hand_acceleration_right,hands_present,grip_state_left,grip_state_right,hand_distance,trajectory_curvature,num_tools,tool_changed,tool_stability,num_interactions,contact_point_shift,contact_point_variance,interaction_density,interaction_rhythm,flow_magnitude,flow_uniformity,flow_discontinuity,direction_change,scene_change_score,visual_stability,activity_level,transition_score
0,0.000,0.000,0.000,0.000,0.000,1,0,0,0.000,0.000,2,0,1.000,1,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.260,0.000
3,0.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,1,0.000,0,0.000,0.000,0.500,0.000,5.391,0.852,0.000,2.978,0.235,0.765,0.205,0.750
6,0.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.500,0,0.000,0.000,0.333,0.000,6.800,0.877,0.000,0.022,0.256,0.744,0.219,0.000
9,0.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.667,0,0.000,0.000,0.250,0.000,10.825,0.969,0.000,0.326,0.285,0.715,0.232,0.000
12,0.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.750,0,0.000,0.000,0.200,0.000,11.837,0.962,0.000,0.121,0.290,0.710,0.227,0.000
15,0.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.800,0,0.000,0.000,0.167,0.000,9.329,0.958,0.000,0.028,0.293,0.707,0.223,0.000
18,0.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.833,0,0.000,0.000,0.143,0.000,5.685,0.913,0.000,0.498,0.283,0.717,0.165,0.000
21,0.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.857,0,0.000,0.000,0.125,0.000,4.096,0.757,0.000,0.913,0.252,0.748,0.134,0.000
24,0.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.875,0,0.000,0.000,0.111,0.000,5.292,0.867,0.000,0.415,0.281,0.719,0.155,0.000
27,0.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.889,0,0.000,0.000,0.100,0.000,4.560,0.827,0.000,0.282,0.261,0.739,0.138,0.000
30,1.000,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.900,0,0.000,0.000,0.091,0.000,5.925,0.964,0.000,0.256,0.277,0.723,0.162,0.000
33,1.100,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.909,0,0.000,0.000,0.083,0.000,8.386,0.977,0.000,0.515,0.286,0.714,0.212,0.000
36,1.200,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.917,0,0.000,0.000,0.077,0.000,12.174,0.977,0.000,0.232,0.278,0.722,0.211,0.000
39,1.300,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.923,0,0.000,0.000,0.071,0.000,12.722,0.974,0.000,0.071,0.266,0.734,0.210,0.000
42,1.400,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.929,0,0.000,0.000,0.067,0.000,6.439,0.965,0.000,0.268,0.254,0.746,0.171,0.000
45,1.500,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.933,0,0.000,0.000,0.062,0.000,10.404,0.966,0.000,0.308,0.253,0.747,0.210,0.000
48,1.600,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.938,0,0.000,0.000,0.059,0.000,12.454,0.963,0.000,0.009,0.247,0.753,0.210,0.000
51,1.700,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.941,0,0.000,0.000,0.056,0.000,8.355,0.946,0.000,0.018,0.241,0.759,0.210,0.000
54,1.800,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.944,0,0.000,0.000,0.053,0.000,8.843,0.931,0.000,0.068,0.242,0.758,0.211,0.000
57,1.900,0.000,0.000,0.000,0.000,0,0,0,0.000,0.000,3,0,0.947,0,0.000,0.000,0.050,0.000,10.517,0.882,0.000,0.000,0.250,0.750,0.214,0.000
60,2.000,0.000,101.020,0.000,101.020,1,0,0,0.000,0.000,3,0,0.950,2,0.000,0.000,0.095,0.500,9.629,0.844,0.000,0.009,0.236,0.764,0.642,0.650
63,2.100,0.000,111.826,0.000,10.806,1,0,0,0.000,0.000,3,0,0.952,2,48.703,0.000,0.136,0.381,9.082,0.841,0.000,0.046,0.219,0.781,0.648,0.000
66,2.200,0.000,42.202,0.000,-69.624,1,0,0,0.000,0.493,3,0,0.955,2,21.401,450.688,0.174,0.334,7.269,0.786,0.000,0.187,0.206,0.794,0.622,0.450
69,2.300,0.000,0.000,0.000,0.000,1,0,0,0.000,0.000,3,0,0.957,2,0.000,421.639,0.208,0.307,5.611,0.712,0.000,0.236,0.207,0.793,0.355,0.580
72,2.400,1.000,13.038,1.000,-29.163,2,0,0,22.023,0.602,6,1,0.917,6,0.000,352.867,0.240,0.252,4.257,0.742,0.000,0.268,0.200,0.800,0.606,0.750
75,2.500,10.440,22.561,9.440,9.523,2,0,0,7.810,0.501,6,0,0.920,6,0.000,55.679,0.269,0.224,3.464,0.798,0.000,1.030,0.228,0.772,0.638,0.000
